user_id,timestamp,cctv_location
user-22,2024-01-02 15:27:26,CCTV-5
user-20,2024-01-02 15:27:26,CCTV-22
user-38,2024-01-02 15:27:26,CCTV-19
user-46,2024-01-02 15:27:26,CCTV-38
user-5,2024-01-02 15:27:26,CCTV-49
user-23,2024-01-02 15:27:26,CCTV-32
user-1,2024-01-02 15:27:26,CCTV-7
user-7,2024-01-02 15:27:26,CCTV-20
user-37,2024-01-02 15:27:26,CCTV-39
user-13,2024-01-02 15:27:26,CCTV-9
user-49,2024-01-02 15:27:26,CCTV-44
user-31,2024-01-02 15:27:27,CCTV-8
user-26,2024-01-02 15:27:27,CCTV-2
user-4,2024-01-02 15:27:27,CCTV-42
user-10,2024-01-02 15:27:27,CCTV-10
user-13,2024-01-02 15:27:27,CCTV-19
user-8,2024-01-02 15:27:27,CCTV-28
user-31,2024-01-02 15:27:27,CCTV-40
user-44,2024-01-02 15:27:27,CCTV-46
user-38,2024-01-02 15:27:27,CCTV-30
user-36,2024-01-02 15:27:27,CCTV-7
user-42,2024-01-02 15:27:27,CCTV-10
user-49,2024-01-02 15:27:27,CCTV-29
user-19,2024-01-02 15:27:27,CCTV-30
user-36,2024-01-02 15:27:27,CCTV-34
user-19,2024-01-02 15:27:27,CCTV-26
user-46,2024-01-02 15:27:27,CCTV-35
user-24,2024-01-02 15:27:27,CCTV-4
user-34,2024-01-02 15:27:27,CCTV-46
user-26,2024-01-02 15:27:27,CCTV-45
user-45,2024-01-02 15:27:27,CCTV-32
user-11,2024-01-02 15:27:27,CCTV-34
user-39,2024-01-02 15:27:27,CCTV-12
user-49,2024-01-02 15:27:28,CCTV-13
user-9,2024-01-02 15:27:28,CCTV-28
user-25,2024-01-02 15:27:28,CCTV-22
user-42,2024-01-02 15:27:28,CCTV-7
user-29,2024-01-02 15:27:28,CCTV-33
user-30,2024-01-02 15:27:28,CCTV-14
user-50,2024-01-02 15:27:28,CCTV-14
user-34,2024-01-02 15:27:28,CCTV-4
user-14,2024-01-02 15:27:28,CCTV-9
user-40,2024-01-02 15:27:28,CCTV-31
user-46,2024-01-02 15:27:28,CCTV-20
user-44,2024-01-02 15:27:28,CCTV-4
user-2,2024-01-02 15:27:28,CCTV-43
user-27,2024-01-02 15:27:28,CCTV-15
user-50,2024-01-02 15:27:28,CCTV-38
user-2,2024-01-02 15:27:28,CCTV-46
user-33,2024-01-02 15:27:28,CCTV-29
user-40,2024-01-02 15:27:28,CCTV-4
user-8,2024-01-02 15:27:28,CCTV-46
user-42,2024-01-02 15:27:29,CCTV-4
user-33,2024-01-02 15:27:29,CCTV-20
user-13,2024-01-02 15:27:29,CCTV-36
user-20,2024-01-02 15:27:29,CCTV-15
user-20,2024-01-02 15:27:29,CCTV-16
user-21,2024-01-02 15:27:29,CCTV-26
user-38,2024-01-02 15:27:29,CCTV-49
user-43,2024-01-02 15:27:29,CCTV-19
user-24,2024-01-02 15:27:29,CCTV-23
user-38,2024-01-02 15:27:29,CCTV-17
user-42,2024-01-02 15:27:29,CCTV-29
user-12,2024-01-02 15:27:29,CCTV-3
user-35,2024-01-02 15:27:29,CCTV-31
user-39,2024-01-02 15:27:29,CCTV-46
user-45,2024-01-02 15:27:29,CCTV-46
user-48,2024-01-02 15:27:29,CCTV-6
user-22,2024-01-02 15:27:29,CCTV-48
user-42,2024-01-02 15:27:29,CCTV-28
user-43,2024-01-02 15:27:29,CCTV-24
user-32,2024-01-02 15:27:29,CCTV-43
user-3,2024-01-02 15:27:29,CCTV-24
user-39,2024-01-02 15:27:29,CCTV-16
user-26,2024-01-02 15:27:29,CCTV-37
user-45,2024-01-02 15:27:29,CCTV-42
user-49,2024-01-02 15:27:30,CCTV-7
user-6,2024-01-02 15:27:30,CCTV-41
user-42,2024-01-02 15:27:30,CCTV-26
user-32,2024-01-02 15:27:30,CCTV-28
user-22,2024-01-02 15:27:30,CCTV-6
user-7,2024-01-02 15:27:30,CCTV-21
user-47,2024-01-02 15:27:30,CCTV-16
user-23,2024-01-02 15:27:30,CCTV-36
user-40,2024-01-02 15:27:30,CCTV-2
user-32,2024-01-02 15:27:30,CCTV-42
user-39,2024-01-02 15:27:30,CCTV-30
user-14,2024-01-02 15:27:30,CCTV-28
user-3,2024-01-02 15:27:30,CCTV-23
user-31,2024-01-02 15:27:30,CCTV-44
user-23,2024-01-02 15:27:31,CCTV-10
user-7,2024-01-02 15:27:31,CCTV-50
user-11,2024-01-02 15:27:31,CCTV-9
user-25,2024-01-02 15:27:31,CCTV-20
user-16,2024-01-02 15:27:31,CCTV-44
user-49,2024-01-02 15:27:31,CCTV-23
user-47,2024-01-02 15:27:31,CCTV-47
user-35,2024-01-02 15:27:31,CCTV-24
user-12,2024-01-02 15:27:31,CCTV-30
user-4,2024-01-02 15:27:31,CCTV-43
user-9,2024-01-02 15:27:31,CCTV-14
user-50,2024-01-02 15:27:31,CCTV-3
user-30,2024-01-02 15:27:31,CCTV-2
user-6,2024-01-02 15:27:31,CCTV-37
user-2,2024-01-02 15:27:31,CCTV-21
user-20,2024-01-02 15:27:31,CCTV-1
user-46,2024-01-02 15:27:31,CCTV-27
user-19,2024-01-02 15:27:31,CCTV-18
user-15,2024-01-02 15:27:31,CCTV-34
user-17,2024-01-02 15:27:31,CCTV-30
user-7,2024-01-02 15:27:31,CCTV-30
user-15,2024-01-02 15:27:31,CCTV-28
user-44,2024-01-02 15:27:31,CCTV-11
user-25,2024-01-02 15:27:31,CCTV-29
user-36,2024-01-02 15:27:31,CCTV-17
user-44,2024-01-02 15:27:31,CCTV-39
user-14,2024-01-02 15:27:32,CCTV-18
user-43,2024-01-02 15:27:32,CCTV-47
user-6,2024-01-02 15:27:32,CCTV-29
user-9,2024-01-02 15:27:32,CCTV-47
user-41,2024-01-02 15:27:32,CCTV-38
user-45,2024-01-02 15:27:32,CCTV-35
user-4,2024-01-02 15:27:32,CCTV-4
user-12,2024-01-02 15:27:32,CCTV-1
user-47,2024-01-02 15:27:32,CCTV-24
user-39,2024-01-02 15:27:32,CCTV-36
user-14,2024-01-02 15:27:32,CCTV-43
user-38,2024-01-02 15:27:32,CCTV-42
user-22,2024-01-02 15:27:32,CCTV-36
user-46,2024-01-02 15:27:32,CCTV-24
user-48,2024-01-02 15:27:32,CCTV-31
user-48,2024-01-02 15:27:32,CCTV-7
user-12,2024-01-02 15:27:32,CCTV-15
user-35,2024-01-02 15:27:32,CCTV-16
user-36,2024-01-02 15:27:32,CCTV-1
user-17,2024-01-02 15:27:32,CCTV-8
user-6,2024-01-02 15:27:32,CCTV-42
user-33,2024-01-02 15:27:33,CCTV-46
user-32,2024-01-02 15:27:33,CCTV-19
user-27,2024-01-02 15:27:33,CCTV-45
user-16,2024-01-02 15:27:33,CCTV-20
user-10,2024-01-02 15:27:33,CCTV-34
user-42,2024-01-02 15:27:33,CCTV-35
user-12,2024-01-02 15:27:33,CCTV-19
user-19,2024-01-02 15:27:33,CCTV-16
user-6,2024-01-02 15:27:33,CCTV-33
user-32,2024-01-02 15:27:33,CCTV-48
user-17,2024-01-02 15:27:33,CCTV-45
user-15,2024-01-02 15:27:33,CCTV-1
user-13,2024-01-02 15:27:33,CCTV-10
user-6,2024-01-02 15:27:33,CCTV-27
user-23,2024-01-02 15:27:33,CCTV-39
user-41,2024-01-02 15:27:33,CCTV-46
user-2,2024-01-02 15:27:33,CCTV-29
user-15,2024-01-02 15:27:33,CCTV-41
user-27,2024-01-02 15:27:33,CCTV-40
user-39,2024-01-02 15:27:33,CCTV-34
user-18,2024-01-02 15:27:33,CCTV-3
user-23,2024-01-02 15:27:34,CCTV-18
user-22,2024-01-02 15:27:34,CCTV-19
user-20,2024-01-02 15:27:34,CCTV-20
user-37,2024-01-02 15:27:34,CCTV-15
user-15,2024-01-02 15:27:34,CCTV-27
user-37,2024-01-02 15:27:34,CCTV-2
user-5,2024-01-02 15:27:34,CCTV-13
user-7,2024-01-02 15:27:34,CCTV-42
user-4,2024-01-02 15:27:34,CCTV-9
user-2,2024-01-02 15:27:34,CCTV-40
user-20,2024-01-02 15:27:34,CCTV-35
user-44,2024-01-02 15:27:34,CCTV-32
user-39,2024-01-02 15:27:34,CCTV-38
user-27,2024-01-02 15:27:34,CCTV-34
user-15,2024-01-02 15:27:34,CCTV-19
user-36,2024-01-02 15:27:34,CCTV-18
user-50,2024-01-02 15:27:34,CCTV-50
user-7,2024-01-02 15:27:34,CCTV-27
user-11,2024-01-02 15:27:34,CCTV-40
user-50,2024-01-02 15:27:34,CCTV-46
user-18,2024-01-02 15:27:34,CCTV-44
user-15,2024-01-02 15:27:34,CCTV-32
user-22,2024-01-02 15:27:35,CCTV-4
user-24,2024-01-02 15:27:35,CCTV-43
user-18,2024-01-02 15:27:35,CCTV-24
user-22,2024-01-02 15:27:35,CCTV-32
user-47,2024-01-02 15:27:35,CCTV-9
user-4,2024-01-02 15:27:35,CCTV-18
user-42,2024-01-02 15:27:35,CCTV-27
user-31,2024-01-02 15:27:35,CCTV-18
user-32,2024-01-02 15:27:35,CCTV-31
user-20,2024-01-02 15:27:35,CCTV-9
user-10,2024-01-02 15:27:35,CCTV-22
user-1,2024-01-02 15:27:35,CCTV-40
user-13,2024-01-02 15:27:35,CCTV-49
user-45,2024-01-02 15:27:35,CCTV-20
user-25,2024-01-02 15:27:35,CCTV-8
user-7,2024-01-02 15:27:35,CCTV-22
user-21,2024-01-02 15:27:35,CCTV-23
user-5,2024-01-02 15:27:35,CCTV-24
user-44,2024-01-02 15:27:36,CCTV-40
user-32,2024-01-02 15:27:36,CCTV-7
user-14,2024-01-02 15:27:36,CCTV-30
user-26,2024-01-02 15:27:36,CCTV-28
user-22,2024-01-02 15:27:36,CCTV-20
user-33,2024-01-02 15:27:36,CCTV-21
user-36,2024-01-02 15:27:36,CCTV-29
user-3,2024-01-02 15:27:36,CCTV-43
user-35,2024-01-02 15:27:36,CCTV-23
user-29,2024-01-02 15:27:36,CCTV-29
user-34,2024-01-02 15:27:36,CCTV-8
user-37,2024-01-02 15:27:36,CCTV-29
user-2,2024-01-02 15:27:36,CCTV-6
user-50,2024-01-02 15:27:36,CCTV-26
user-21,2024-01-02 15:27:36,CCTV-38
user-40,2024-01-02 15:27:36,CCTV-8
user-48,2024-01-02 15:27:36,CCTV-17
user-44,2024-01-02 15:27:36,CCTV-47
user-7,2024-01-02 15:27:36,CCTV-4
user-16,2024-01-02 15:27:36,CCTV-37
user-42,2024-01-02 15:27:37,CCTV-33
user-19,2024-01-02 15:27:37,CCTV-41
user-49,2024-01-02 15:27:37,CCTV-16
user-19,2024-01-02 15:27:37,CCTV-23
user-44,2024-01-02 15:27:37,CCTV-19
user-18,2024-01-02 15:27:37,CCTV-20
user-3,2024-01-02 15:27:37,CCTV-19
user-47,2024-01-02 15:27:37,CCTV-41
user-2,2024-01-02 15:27:37,CCTV-16
user-23,2024-01-02 15:27:37,CCTV-7
user-14,2024-01-02 15:27:37,CCTV-19
user-14,2024-01-02 15:27:37,CCTV-40
user-29,2024-01-02 15:27:37,CCTV-17
user-11,2024-01-02 15:27:37,CCTV-8
user-27,2024-01-02 15:27:37,CCTV-46
user-24,2024-01-02 15:27:37,CCTV-14
user-20,2024-01-02 15:27:37,CCTV-30
user-20,2024-01-02 15:27:37,CCTV-38
user-2,2024-01-02 15:27:37,CCTV-45
user-35,2024-01-02 15:27:37,CCTV-44
user-24,2024-01-02 15:27:38,CCTV-50
user-35,2024-01-02 15:27:38,CCTV-27
user-7,2024-01-02 15:27:38,CCTV-10
user-10,2024-01-02 15:27:38,CCTV-43
user-19,2024-01-02 15:27:38,CCTV-35
user-38,2024-01-02 15:27:38,CCTV-40
user-45,2024-01-02 15:27:38,CCTV-13
user-15,2024-01-02 15:27:38,CCTV-16
user-19,2024-01-02 15:27:38,CCTV-22
user-15,2024-01-02 15:27:38,CCTV-20
user-10,2024-01-02 15:27:38,CCTV-48
user-43,2024-01-02 15:27:38,CCTV-4
user-23,2024-01-02 15:27:38,CCTV-2
user-39,2024-01-02 15:27:38,CCTV-5
user-22,2024-01-02 15:27:38,CCTV-30
user-23,2024-01-02 15:27:38,CCTV-31
user-15,2024-01-02 15:27:38,CCTV-2
user-45,2024-01-02 15:27:38,CCTV-37
user-39,2024-01-02 15:27:38,CCTV-45
user-6,2024-01-02 15:27:38,CCTV-25
user-35,2024-01-02 15:27:38,CCTV-39
user-33,2024-01-02 15:27:38,CCTV-15
user-11,2024-01-02 15:27:39,CCTV-7
user-3,2024-01-02 15:27:39,CCTV-26
user-22,2024-01-02 15:27:39,CCTV-24
user-29,2024-01-02 15:27:39,CCTV-32
user-29,2024-01-02 15:27:39,CCTV-11
user-46,2024-01-02 15:27:39,CCTV-17
user-12,2024-01-02 15:27:39,CCTV-5
user-34,2024-01-02 15:27:39,CCTV-39
user-29,2024-01-02 15:27:39,CCTV-46
user-41,2024-01-02 15:27:39,CCTV-37
user-1,2024-01-02 15:27:39,CCTV-33
user-42,2024-01-02 15:27:39,CCTV-38
user-47,2024-01-02 15:27:39,CCTV-30
user-27,2024-01-02 15:27:39,CCTV-43
user-32,2024-01-02 15:27:39,CCTV-49
user-41,2024-01-02 15:27:39,CCTV-45
user-19,2024-01-02 15:27:39,CCTV-27
user-44,2024-01-02 15:27:40,CCTV-17
user-46,2024-01-02 15:27:40,CCTV-5
user-29,2024-01-02 15:27:40,CCTV-26
user-27,2024-01-02 15:27:40,CCTV-49
user-11,2024-01-02 15:27:40,CCTV-14
user-27,2024-01-02 15:27:40,CCTV-25
user-3,2024-01-02 15:27:40,CCTV-9
user-1,2024-01-02 15:27:40,CCTV-31
user-33,2024-01-02 15:27:40,CCTV-27
user-46,2024-01-02 15:27:40,CCTV-23
user-21,2024-01-02 15:27:40,CCTV-32
user-39,2024-01-02 15:27:40,CCTV-43
user-1,2024-01-02 15:27:40,CCTV-10
user-38,2024-01-02 15:27:40,CCTV-10
user-10,2024-01-02 15:27:40,CCTV-39
user-28,2024-01-02 15:27:40,CCTV-35
user-17,2024-01-02 15:27:40,CCTV-35
user-9,2024-01-02 15:27:40,CCTV-46
user-29,2024-01-02 15:27:40,CCTV-5
user-26,2024-01-02 15:27:41,CCTV-48
user-50,2024-01-02 15:27:41,CCTV-24
user-24,2024-01-02 15:27:41,CCTV-13
user-12,2024-01-02 15:27:41,CCTV-44
user-31,2024-01-02 15:27:41,CCTV-33
user-35,2024-01-02 15:27:41,CCTV-21
user-29,2024-01-02 15:27:41,CCTV-10
user-34,2024-01-02 15:27:41,CCTV-34
user-24,2024-01-02 15:27:41,CCTV-45
user-32,2024-01-02 15:27:41,CCTV-22
user-40,2024-01-02 15:27:41,CCTV-43
user-2,2024-01-02 15:27:41,CCTV-5
user-26,2024-01-02 15:27:41,CCTV-3
user-17,2024-01-02 15:27:41,CCTV-12
user-45,2024-01-02 15:27:41,CCTV-21
user-42,2024-01-02 15:27:41,CCTV-3
user-23,2024-01-02 15:27:41,CCTV-49
user-25,2024-01-02 15:27:41,CCTV-28
user-7,2024-01-02 15:27:41,CCTV-25
user-40,2024-01-02 15:27:41,CCTV-42
user-9,2024-01-02 15:27:41,CCTV-36
user-29,2024-01-02 15:27:41,CCTV-38
user-18,2024-01-02 15:27:41,CCTV-21
user-16,2024-01-02 15:27:42,CCTV-19
user-27,2024-01-02 15:27:42,CCTV-38
user-11,2024-01-02 15:27:42,CCTV-36
user-26,2024-01-02 15:27:42,CCTV-4
user-43,2024-01-02 15:27:42,CCTV-26
user-35,2024-01-02 15:27:42,CCTV-42
user-3,2024-01-02 15:27:42,CCTV-21
user-24,2024-01-02 15:27:42,CCTV-48
user-5,2024-01-02 15:27:42,CCTV-14
user-43,2024-01-02 15:27:42,CCTV-35
user-45,2024-01-02 15:27:42,CCTV-12
user-8,2024-01-02 15:27:42,CCTV-24
user-2,2024-01-02 15:27:42,CCTV-4
user-4,2024-01-02 15:27:42,CCTV-38
user-6,2024-01-02 15:27:42,CCTV-26
user-28,2024-01-02 15:27:42,CCTV-22
user-32,2024-01-02 15:27:42,CCTV-14
user-46,2024-01-02 15:27:42,CCTV-10
user-27,2024-01-02 15:27:42,CCTV-1
user-13,2024-01-02 15:27:42,CCTV-42
user-37,2024-01-02 15:27:43,CCTV-14
user-38,2024-01-02 15:27:43,CCTV-15
user-11,2024-01-02 15:27:43,CCTV-12
user-34,2024-01-02 15:27:43,CCTV-26
user-41,2024-01-02 15:27:43,CCTV-32
user-6,2024-01-02 15:27:43,CCTV-45
user-1,2024-01-02 15:27:43,CCTV-49
user-14,2024-01-02 15:27:43,CCTV-15
user-30,2024-01-02 15:27:43,CCTV-34
user-43,2024-01-02 15:27:43,CCTV-5
user-38,2024-01-02 15:27:43,CCTV-1
user-13,2024-01-02 15:27:43,CCTV-23
user-47,2024-01-02 15:27:43,CCTV-13
user-10,2024-01-02 15:27:43,CCTV-1
user-42,2024-01-02 15:27:43,CCTV-5
user-25,2024-01-02 15:27:44,CCTV-34
user-8,2024-01-02 15:27:44,CCTV-36
user-44,2024-01-02 15:27:44,CCTV-8
user-21,2024-01-02 15:27:44,CCTV-3
user-41,2024-01-02 15:27:44,CCTV-26
user-17,2024-01-02 15:27:44,CCTV-43
user-7,2024-01-02 15:27:44,CCTV-44
user-38,2024-01-02 15:27:44,CCTV-33
user-17,2024-01-02 15:27:44,CCTV-29
user-10,2024-01-02 15:27:44,CCTV-46
user-11,2024-01-02 15:27:44,CCTV-17
user-48,2024-01-02 15:27:44,CCTV-36
user-14,2024-01-02 15:27:44,CCTV-50
user-14,2024-01-02 15:27:44,CCTV-36
user-30,2024-01-02 15:27:44,CCTV-45
user-5,2024-01-02 15:27:44,CCTV-2
user-20,2024-01-02 15:27:44,CCTV-27
user-13,2024-01-02 15:27:44,CCTV-40
user-50,2024-01-02 15:27:44,CCTV-43
user-5,2024-01-02 15:27:44,CCTV-37
user-5,2024-01-02 15:27:44,CCTV-1
user-17,2024-01-02 15:27:44,CCTV-31
user-26,2024-01-02 15:27:45,CCTV-43
user-16,2024-01-02 15:27:45,CCTV-50
user-4,2024-01-02 15:27:45,CCTV-30
user-38,2024-01-02 15:27:45,CCTV-50
user-47,2024-01-02 15:27:45,CCTV-8
user-9,2024-01-02 15:27:45,CCTV-38
user-39,2024-01-02 15:27:45,CCTV-6
user-46,2024-01-02 15:27:45,CCTV-36
user-8,2024-01-02 15:27:45,CCTV-29
user-39,2024-01-02 15:27:45,CCTV-23
user-19,2024-01-02 15:27:45,CCTV-37
user-40,2024-01-02 15:27:45,CCTV-32
user-41,2024-01-02 15:27:45,CCTV-6
user-17,2024-01-02 15:27:45,CCTV-34
user-10,2024-01-02 15:27:45,CCTV-32
user-19,2024-01-02 15:27:45,CCTV-38
user-30,2024-01-02 15:27:45,CCTV-21
user-3,2024-01-02 15:27:45,CCTV-18
user-30,2024-01-02 15:27:46,CCTV-7
user-19,2024-01-02 15:27:46,CCTV-3
user-15,2024-01-02 15:27:46,CCTV-14
user-24,2024-01-02 15:27:46,CCTV-18
user-21,2024-01-02 15:27:46,CCTV-41
user-6,2024-01-02 15:27:46,CCTV-14
user-6,2024-01-02 15:27:46,CCTV-3
user-13,2024-01-02 15:27:46,CCTV-4
user-8,2024-01-02 15:27:46,CCTV-12
user-11,2024-01-02 15:27:46,CCTV-37
user-50,2024-01-02 15:27:46,CCTV-4
user-44,2024-01-02 15:27:46,CCTV-45
user-35,2024-01-02 15:27:46,CCTV-4
user-4,2024-01-02 15:27:46,CCTV-36
user-9,2024-01-02 15:27:46,CCTV-10
user-25,2024-01-02 15:27:47,CCTV-47
user-26,2024-01-02 15:27:47,CCTV-35
user-31,2024-01-02 15:27:47,CCTV-24
user-31,2024-01-02 15:27:47,CCTV-25
user-23,2024-01-02 15:27:47,CCTV-48
user-9,2024-01-02 15:27:47,CCTV-24
user-33,2024-01-02 15:27:47,CCTV-18
user-36,2024-01-02 15:27:47,CCTV-27
user-24,2024-01-02 15:27:47,CCTV-34
user-41,2024-01-02 15:27:47,CCTV-41
user-40,2024-01-02 15:27:48,CCTV-1
user-11,2024-01-02 15:27:48,CCTV-1
user-1,2024-01-02 15:27:48,CCTV-44
user-11,2024-01-02 15:27:48,CCTV-27
user-29,2024-01-02 15:27:48,CCTV-36
user-3,2024-01-02 15:27:48,CCTV-47
user-13,2024-01-02 15:27:48,CCTV-44
user-23,2024-01-02 15:27:48,CCTV-23
user-16,2024-01-02 15:27:48,CCTV-47
user-27,2024-01-02 15:27:48,CCTV-28
user-5,2024-01-02 15:27:48,CCTV-26
user-24,2024-01-02 15:27:48,CCTV-7
user-29,2024-01-02 15:27:48,CCTV-25
user-34,2024-01-02 15:27:49,CCTV-17
user-41,2024-01-02 15:27:49,CCTV-9
user-8,2024-01-02 15:27:49,CCTV-2
user-34,2024-01-02 15:27:49,CCTV-21
user-13,2024-01-02 15:27:49,CCTV-37
user-17,2024-01-02 15:27:49,CCTV-18
user-35,2024-01-02 15:27:49,CCTV-14
user-24,2024-01-02 15:27:49,CCTV-29
user-9,2024-01-02 15:27:49,CCTV-39
user-39,2024-01-02 15:27:49,CCTV-31
user-4,2024-01-02 15:27:49,CCTV-6
user-31,2024-01-02 15:27:49,CCTV-32
user-22,2024-01-02 15:27:49,CCTV-33
user-2,2024-01-02 15:27:49,CCTV-31
user-34,2024-01-02 15:27:49,CCTV-29
user-3,2024-01-02 15:27:49,CCTV-29
user-7,2024-01-02 15:27:49,CCTV-13
user-50,2024-01-02 15:27:50,CCTV-19
user-8,2024-01-02 15:27:50,CCTV-20
user-21,2024-01-02 15:27:50,CCTV-14
user-16,2024-01-02 15:27:50,CCTV-17
user-6,2024-01-02 15:27:50,CCTV-13
user-31,2024-01-02 15:27:50,CCTV-23
user-17,2024-01-02 15:27:50,CCTV-3
user-45,2024-01-02 15:27:50,CCTV-9
user-40,2024-01-02 15:27:50,CCTV-17
user-46,2024-01-02 15:27:50,CCTV-3
user-49,2024-01-02 15:27:50,CCTV-18
user-39,2024-01-02 15:27:50,CCTV-11
user-48,2024-01-02 15:27:50,CCTV-19
user-12,2024-01-02 15:27:50,CCTV-17
user-25,2024-01-02 15:27:50,CCTV-43
user-39,2024-01-02 15:27:50,CCTV-24
user-26,2024-01-02 15:27:50,CCTV-8
user-25,2024-01-02 15:27:50,CCTV-41
user-50,2024-01-02 15:27:51,CCTV-45
user-20,2024-01-02 15:27:51,CCTV-46
user-40,2024-01-02 15:27:51,CCTV-45
user-19,2024-01-02 15:27:51,CCTV-40
user-27,2024-01-02 15:27:51,CCTV-33
user-1,2024-01-02 15:27:51,CCTV-1
user-21,2024-01-02 15:27:51,CCTV-47
user-29,2024-01-02 15:27:51,CCTV-34
user-39,2024-01-02 15:27:51,CCTV-4
user-45,2024-01-02 15:27:51,CCTV-26
user-18,2024-01-02 15:27:51,CCTV-12
user-22,2024-01-02 15:27:51,CCTV-34
user-27,2024-01-02 15:27:51,CCTV-29
user-27,2024-01-02 15:27:51,CCTV-9
user-43,2024-01-02 15:27:51,CCTV-38
user-18,2024-01-02 15:27:52,CCTV-7
user-21,2024-01-02 15:27:52,CCTV-4
user-12,2024-01-02 15:27:52,CCTV-33
user-13,2024-01-02 15:27:52,CCTV-31
user-5,2024-01-02 15:27:52,CCTV-48
user-20,2024-01-02 15:27:52,CCTV-7
user-26,2024-01-02 15:27:52,CCTV-12
user-10,2024-01-02 15:27:52,CCTV-28
user-15,2024-01-02 15:27:52,CCTV-18
user-10,2024-01-02 15:27:52,CCTV-29
user-47,2024-01-02 15:27:52,CCTV-49
user-12,2024-01-02 15:27:52,CCTV-39
user-39,2024-01-02 15:27:52,CCTV-10
user-48,2024-01-02 15:27:52,CCTV-21
user-14,2024-01-02 15:27:52,CCTV-32
user-29,2024-01-02 15:27:53,CCTV-13
user-1,2024-01-02 15:27:53,CCTV-30
user-25,2024-01-02 15:27:53,CCTV-30
user-4,2024-01-02 15:27:53,CCTV-20
user-30,2024-01-02 15:27:53,CCTV-36
user-7,2024-01-02 15:27:53,CCTV-35
user-50,2024-01-02 15:27:53,CCTV-32
user-17,2024-01-02 15:27:53,CCTV-48
user-14,2024-01-02 15:27:53,CCTV-38
user-29,2024-01-02 15:27:53,CCTV-24
user-45,2024-01-02 15:27:53,CCTV-23
user-43,2024-01-02 15:27:53,CCTV-49
user-20,2024-01-02 15:27:53,CCTV-25
user-7,2024-01-02 15:27:53,CCTV-6
user-11,2024-01-02 15:27:53,CCTV-11
user-43,2024-01-02 15:27:54,CCTV-2
user-34,2024-01-02 15:27:54,CCTV-38
user-7,2024-01-02 15:27:54,CCTV-12
user-24,2024-01-02 15:27:54,CCTV-37
user-20,2024-01-02 15:27:54,CCTV-26
user-47,2024-01-02 15:27:54,CCTV-1
user-42,2024-01-02 15:27:54,CCTV-37
user-1,2024-01-02 15:27:54,CCTV-3
user-28,2024-01-02 15:27:54,CCTV-26
user-35,2024-01-02 15:27:54,CCTV-17
user-2,2024-01-02 15:27:54,CCTV-17
user-17,2024-01-02 15:27:54,CCTV-50
user-34,2024-01-02 15:27:54,CCTV-33
user-28,2024-01-02 15:27:54,CCTV-28
user-44,2024-01-02 15:27:54,CCTV-35
user-25,2024-01-02 15:27:54,CCTV-50
user-4,2024-01-02 15:27:54,CCTV-34
user-36,2024-01-02 15:27:54,CCTV-23
user-20,2024-01-02 15:27:54,CCTV-50
user-1,2024-01-02 15:27:54,CCTV-41
user-49,2024-01-02 15:27:54,CCTV-20
user-22,2024-01-02 15:27:54,CCTV-13
user-18,2024-01-02 15:27:55,CCTV-11
user-2,2024-01-02 15:27:55,CCTV-39
user-3,2024-01-02 15:27:55,CCTV-4
user-6,2024-01-02 15:27:55,CCTV-7
user-38,2024-01-02 15:27:55,CCTV-13
user-47,2024-01-02 15:27:55,CCTV-17
user-50,2024-01-02 15:27:55,CCTV-17
user-19,2024-01-02 15:27:55,CCTV-19
user-42,2024-01-02 15:27:55,CCTV-16
user-23,2024-01-02 15:27:55,CCTV-50
user-34,2024-01-02 15:27:55,CCTV-28
user-33,2024-01-02 15:27:55,CCTV-3
user-27,2024-01-02 15:27:55,CCTV-37
user-7,2024-01-02 15:27:55,CCTV-7
user-22,2024-01-02 15:27:55,CCTV-9
user-34,2024-01-02 15:27:55,CCTV-11
user-25,2024-01-02 15:27:56,CCTV-42
user-48,2024-01-02 15:27:56,CCTV-39
user-40,2024-01-02 15:27:56,CCTV-30
user-17,2024-01-02 15:27:56,CCTV-32
user-27,2024-01-02 15:27:56,CCTV-12
user-2,2024-01-02 15:27:56,CCTV-42
user-3,2024-01-02 15:27:56,CCTV-45
user-20,2024-01-02 15:27:56,CCTV-48
user-43,2024-01-02 15:27:56,CCTV-36
user-29,2024-01-02 15:27:56,CCTV-16
user-15,2024-01-02 15:27:56,CCTV-6
user-1,2024-01-02 15:27:56,CCTV-28
user-31,2024-01-02 15:27:56,CCTV-26
user-7,2024-01-02 15:27:56,CCTV-45
user-25,2024-01-02 15:27:57,CCTV-37
user-35,2024-01-02 15:27:57,CCTV-8
user-23,2024-01-02 15:27:57,CCTV-6
user-7,2024-01-02 15:27:57,CCTV-36
user-18,2024-01-02 15:27:57,CCTV-10
user-12,2024-01-02 15:27:57,CCTV-22
user-35,2024-01-02 15:27:57,CCTV-48
user-24,2024-01-02 15:27:57,CCTV-27
user-32,2024-01-02 15:27:57,CCTV-50
user-15,2024-01-02 15:27:57,CCTV-26
user-19,2024-01-02 15:27:57,CCTV-24
user-13,2024-01-02 15:27:57,CCTV-41
user-40,2024-01-02 15:27:57,CCTV-47
user-35,2024-01-02 15:27:57,CCTV-10
user-46,2024-01-02 15:27:57,CCTV-4
user-47,2024-01-02 15:27:57,CCTV-27
user-40,2024-01-02 15:27:57,CCTV-41
user-20,2024-01-02 15:27:57,CCTV-41
